,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
contig-6287000010,0.90930516,0.07803118,0.4801706,0.033821534,0.046445873,0.31637204,0.41291094,0.49307787,0.076020874,0.21578287,0.045267135,0.39443934,0.60496676,0.090074934,0.5611761,0.34041452,0.104090646,0.44938546,0.01853983,0.1736143,0.02640808,0.02056222,0.22191036,0.5042433,0.02979809,0.9758704,0.047446806,0.028465966,0.2812285,0.22592708,0.39837617,0.025694376,0.024125459,0.8500334,0.28064162,0.028495047,0.026139384,0.02584285,0.459753,0.03741808,0.27359918,0.61608964,0.36645383,0.507699,0.033167653,0.23262501,0.6481277,0.090448536,0.015233248,0.016070597,0.24735595,0.017970718,0.3020773,0.86874104,0.017429868,0.028140103,0.026875632,0.039769348,0.050626863,0.021823267,0.06315248,0.031569075,0.024316048,0.111189365,0.026264103,0.20542017,0.3803297,0.38407886,0.017236084,0.3921711
contig-62971000011,0.65940064,0.28264627,0.5931414,0.26339036,0.2703075,0.4553874,0.4285157,0.63038266,0.414017,0.40872595,0.2778652,0.4361324,0.52693665,0.29144147,0.41831255,0.56869555,0.3787359,0.5500957,0.23753214,0.35530183,0.2307983,0.23104492,0.42174384,0.400922,0.2275634,0.54839927,0.2750303,0.26194817,0.5212127,0.46112218,0.5345787,0.25699082,0.24389489,0.38251796,0.37876856,0.30277944,0.27624214,0.22970358,0.54123586,0.30207387,0.43568745,0.42659187,0.5203098,0.5143144,0.2553954,0.486179,0.42520374,0.3871959,0.20728725,0.2351816,0.5059774,0.22615795,0.42810556,0.3538853,0.22741176,0.29242826,0.24803777,0.30754063,0.2719686,0.23763695,0.24316053,0.29023275,0.23871028,0.41503027,0.27178386,0.52909756,0.4670378,0.5253141,0.22267863,0.44095707
contig-63056000003,0.68923295,0.12903012,0.5968266,0.12013679,0.14462717,0.40339214,0.398582,0.8092118,0.3275645,0.34584823,0.11839373,0.46045393,0.58743966,0.14305817,0.31557313,0.6931312,0.24981783,0.5007938,0.09308795,0.21185562,0.08350255,0.078635454,0.38419008,0.29728714,0.0863516,0.4993768,0.121603146,0.10352446,0.67048204,0.37917903,0.599107,0.098504886,0.09544262,0.28125522,0.23633718,0.18108125,0.112849824,0.08104096,0.49102083,0.18438755,0.3478078,0.3845862,0.46030778,0.63361394,0.1266319,0.42281663,0.32980147,0.31873554,0.06462384,0.10304486,0.5013698,0.07930334,0.32497412,0.22800139,0.08089211,0.16634175,0.09602499,0.16616851,0.14101388,0.083395414,0.11570983,0.16306032,0.103708565,0.41235307,0.123726755,0.5084269,0.35631558,0.44381195,0.07200971,0.48214862
contig-6309000001,0.66970176,0.23490228,0.6143311,0.19835937,0.22165738,0.4142383,0.4007535,0.73339915,0.5365058,0.38545963,0.2191292,0.40767956,0.58403856,0.25334466,0.36176044,0.6758125,0.34181783,0.5576871,0.17313127,0.33897293,0.17230129,0.15025884,0.39797252,0.307692,0.17833006,0.49751192,0.22423881,0.19981533,0.6656558,0.43029064,0.52144367,0.2056432,0.19118121,0.33791763,0.30188295,0.31208235,0.22934766,0.17520396,0.51372,0.2651567,0.43168765,0.38018698,0.5120623,0.53765,0.21251734,0.48773706,0.39953685,0.36321834,0.15151279,0.20110315,0.46640697,0.18302071,0.41246578,0.26602158,0.17506689,0.27148622,0.20617577,0.290568,0.2288234,0.21749437,0.20996535,0.22436294,0.19488852,0.40846136,0.20260927,0.67007667,0.41281548,0.50070906,0.18402047,0.43689513
contig-63117000010,0.6722319,0.24226218,0.5989215,0.20641719,0.25261718,0.4146312,0.41409215,0.65936095,0.38999903,0.40506306,0.22663268,0.4434418,0.57272774,0.24813367,0.36611474,0.6434343,0.33239958,0.5590617,0.18613824,0.32836944,0.18498199,0.17370579,0.42116946,0.38388413,0.19210103,0.5250205,0.24416938,0.2073639,0.5215893,0.4245636,0.55310845,0.19968186,0.18328166,0.41519704,0.34466445,0.2804094,0.20557527,0.178643,0.5278937,0.29117778,0.44134563,0.41375574,0.5210027,0.5384482,0.22862965,0.47002062,0.42098933,0.34910566,0.17091623,0.20233773,0.49573272,0.17653216,0.37176204,0.3398231,0.17630772,0.26846203,0.21221752,0.2722681,0.25004327,0.21226275,0.22663839,0.2510903,0.2125556,0.41306767,0.21880686,0.508421,0.4168208,0.51139736,0.16595477,0.44696894
contig-6316000005,0.66401875,0.2133225,0.6004424,0.1863023,0.22324903,0.43077153,0.3870024,0.727247,0.47195446,0.3588637,0.2148162,0.42098227,0.5340755,0.2562144,0.35658535,0.6184918,0.3165893,0.5346267,0.16871208,0.33312145,0.16079511,0.1429473,0.40508777,0.3128191,0.1764865,0.50266033,0.20535201,0.18796895,0.6293771,0.43059945,0.5560407,0.18855722,0.18057206,0.3233375,0.34728274,0.28469294,0.2094491,0.17367823,0.518919,0.26957744,0.40931165,0.41655588,0.50693023,0.5728138,0.21470475,0.4567028,0.38859826,0.32948732,0.14484781,0.20179969,0.46591356,0.17724241,0.3832338,0.272422,0.15975812,0.26750642,0.1999024,0.2940491,0.22133376,0.19667882,0.20289259,0.20361376,0.18830763,0.42445752,0.21673746,0.6422886,0.40316546,0.4967668,0.17114319,0.45891666
contig-6320000009,0.74760824,0.07363314,0.618625,0.03678389,0.063256666,0.34993404,0.2913419,1.0520574,0.26007748,0.32838506,0.05506803,0.41233337,0.62366456,0.097324,0.29398,0.7268735,0.18416873,0.55828774,0.030840205,0.17674287,0.024595356,0.020387148,0.3182713,0.20998679,0.028476626,0.46213305,0.055422224,0.042812508,0.6760849,0.2989925,0.7108111,0.03836338,0.03741176,0.2902729,0.17941144,0.08030526,0.04905541,0.028927807,0.4448183,0.09890051,0.30263352,0.38584274,0.41051316,0.77679724,0.054294672,0.36121434,0.27994367,0.23524229,0.017833719,0.04043427,0.41790926,0.030566106,0.26585343,0.18108195,0.026357109,0.08633914,0.043533843,0.09102521,0.05800296,0.030902274,0.053114638,0.07261076,0.04121041,0.38925225,0.045588713,0.5460405,0.26589948,0.35479242,0.024594659,0.47527093
contig-63231000003,0.6738541,0.17656285,0.6079573,0.15677822,0.17478146,0.41763654,0.38622165,0.7602739,0.44957817,0.39364684,0.16015819,0.4162648,0.5546136,0.20429921,0.37058106,0.6697323,0.3132247,0.51993626,0.12269678,0.26155475,0.124127164,0.10364247,0.3849869,0.3242734,0.119333774,0.5125416,0.1912134,0.16680022,0.66379243,0.41247588,0.5824355,0.14701839,0.15086581,0.29873896,0.2847481,0.2502397,0.16692047,0.12558609,0.496687,0.21265198,0.3763771,0.39716148,0.49936044,0.52869046,0.15185603,0.44461012,0.36560738,0.35233837,0.10677941,0.13805214,0.5016281,0.12698989,0.36649564,0.2612915,0.12758093,0.22841887,0.15380636,0.2333275,0.17406836,0.13759276,0.159687,0.18809322,0.13896456,0.37704957,0.15540941,0.49491355,0.37858066,0.469175,0.11942698,0.4604206
contig-63383000008,0.6788359,0.21392225,0.6172525,0.1736629,0.18998562,0.39668563,0.39264214,0.7525217,0.5051015,0.39065728,0.19844314,0.40139034,0.5860204,0.2264173,0.34011075,0.67040807,0.326139,0.5257326,0.14447346,0.31620228,0.14698885,0.1216535,0.41642997,0.29557803,0.14178106,0.52356374,0.1964905,0.16420586,0.63588184,0.4100475,0.51747876,0.17344452,0.15760365,0.34430867,0.28376243,0.2651663,0.18842681,0.14311044,0.5066199,0.23783611,0.40554062,0.3787896,0.49507487,0.54020005,0.18526699,0.47454703,0.41043648,0.35311165,0.120762855,0.17246653,0.46318096,0.15579325,0.39572516,0.26170847,0.15143563,0.24138512,0.16784343,0.24289258,0.20131879,0.17625615,0.17157486,0.19264461,0.16428274,0.40796894,0.17739557,0.67779124,0.39138928,0.49235976,0.1496013,0.44266465
contig-63387000003,0.7149633,0.2096871,0.5676434,0.19358528,0.20672464,0.4626156,0.42544442,0.62572473,0.28436732,0.40390033,0.20648575,0.4517998,0.5369029,0.20754254,0.4593097,0.5213039,0.35197106,0.5456536,0.15871306,0.33081347,0.16989934,0.15499388,0.49093664,0.49904054,0.14990672,0.62869436,0.20312779,0.1789642,0.39044067,0.425194,0.565622,0.17413044,0.16083825,0.42846784,0.32834852,0.18599662,0.17884658,0.15356857,0.53429705,0.23120481,0.35364413,0.42377937,0.48800743,0.45467204,0.17633851,0.4323102,0.37451613,0.33421448,0.12929624,0.14717768,0.59566367,0.13747784,0.42990875,0.40071025,0.1421625,0.20504054,0.14934988,0.21291226,0.18833745,0.15173477,0.1785699,0.21520002,0.16535649,0.38218534,0.19974661,0.4619168,0.40850034,0.5363275,0.14028351,0.48350412
contig-6346000000,0.71321577,0.24783254,0.555499,0.1938708,0.21050508,0.4267001,0.44916427,0.49642712,0.23864672,0.30219483,0.2018033,0.44073874,0.5906936,0.22267346,0.47810477,0.4847807,0.2824387,0.51891685,0.14743406,0.33183128,0.17891845,0.15183872,0.40809286,0.55390924,0.17132942,0.7140288,0.21587096,0.18678445,0.3769711,0.36734068,0.4577273,0.15649281,0.1512846,0.4817571,0.3772072,0.17938353,0.16458383,0.16746904,0.5456849,0.21473186,0.39214107,0.47172928,0.49349594,0.43709844,0.15902099,0.3986551,0.5334902,0.25081483,0.13465045,0.13278535,0.41854483,0.14176068,0.42898715,0.5535236,0.12747788,0.16809265,0.16922049,0.21173333,0.18560646,0.15499234,0.22648232,0.18584596,0.15453109,0.27692267,0.17394684,0.3949131,0.4638016,0.50583375,0.13868493,0.420846
contig-63500000007,0.6932521,0.25688848,0.58715814,0.2133489,0.24984774,0.44274613,0.42712224,0.61017585,0.3075919,0.3949217,0.21707708,0.44865704,0.55483973,0.2353184,0.4002438,0.56154037,0.33238837,0.56525874,0.18550132,0.30052847,0.19708982,0.17632401,0.46429688,0.4760943,0.18810624,0.6033645,0.23818377,0.20140709,0.4316203,0.41137463,0.5537856,0.18641075,0.18815316,0.38848415,0.36752608,0.23540895,0.20583118,0.1871152,0.5457257,0.2648711,0.41334236,0.4477914,0.515163,0.49926424,0.20577286,0.44410104,0.419183,0.34752798,0.15794595,0.1772573,0.5163654,0.16869473,0.39162955,0.3830958,0.16650021,0.22770202,0.19502959,0.25016648,0.22152108,0.19114862,0.2140768,0.26264662,0.19738626,0.38717028,0.21278459,0.46876034,0.4445052,0.52560794,0.16348508,0.44116676
contig-63511000001,0.76773494,0.14927484,0.5223342,0.13203716,0.13636854,0.38487762,0.4323057,0.51680356,0.18586636,0.2683038,0.126359,0.46252584,0.5663941,0.18083455,0.50477576,0.42334184,0.23391432,0.52163285,0.08828158,0.2835065,0.109431684,0.094494365,0.29053938,0.5062618,0.10692007,0.76349294,0.14120434,0.10426831,0.36088115,0.32992652,0.44769448,0.100547634,0.09122176,0.6260648,0.3644553,0.12292219,0.10620124,0.1025279,0.51727873,0.12997572,0.3670344,0.53300005,0.45036325,0.48510286,0.111377396,0.33850938,0.51002604,0.18447854,0.07514746,0.08599037,0.34471756,0.07868229,0.4145247,0.6002226,0.07701969,0.10750628,0.09150311,0.1368703,0.1409442,0.09382278,0.14364165,0.11964774,0.093996845,0.18373284,0.11606187,0.33838668,0.43656695,0.4934249,0.08553762,0.40977326
contig-6352000005,0.6587103,0.23215757,0.60349333,0.19882372,0.2248348,0.4358911,0.38914806,0.7051426,0.4163548,0.39874396,0.20015538,0.4469488,0.49763668,0.24918409,0.34446535,0.6004536,0.32247525,0.53462195,0.17469397,0.29711232,0.16984694,0.15931329,0.4161143,0.3515537,0.17490889,0.5130969,0.21731874,0.19713308,0.5979782,0.45570233,0.5764464,0.18693745,0.20301004,0.3340832,0.35745057,0.2731408,0.2004681,0.17622776,0.52419895,0.26943713,0.3912524,0.4181775,0.51503074,0.5536839,0.2250982,0.4648279,0.38517645,0.35873857,0.1487798,0.19103488,0.5088631,0.17537834,0.33670148,0.30750406,0.16630238,0.2593699,0.19696227,0.28425965,0.23663408,0.18223804,0.20813423,0.24863099,0.20881881,0.45867074,0.210682,0.52151453,0.42202088,0.48118237,0.1606999,0.4312537
contig-63545000002,0.7030359,0.225613,0.54092413,0.1876285,0.19536252,0.4089281,0.44353414,0.50834626,0.23223741,0.33767575,0.19211747,0.41273457,0.51055443,0.24560365,0.46885255,0.45130274,0.27538314,0.4882136,0.13999088,0.30538985,0.16697486,0.16013138,0.3383282,0.49390987,0.18066043,0.7026856,0.20742233,0.16714825,0.3914986,0.38474882,0.45746252,0.16355167,0.15573992,0.57883644,0.41095588,0.17723773,0.16696437,0.15293898,0.5353697,0.17898382,0.40985775,0.49903685,0.48363215,0.47401333,0.1756713,0.378871,0.5722469,0.26701915,0.13619077,0.13722089,0.40073565,0.14071442,0.39859673,0.58902407,0.1439878,0.1733457,0.16412242,0.18521579,0.21732786,0.15534614,0.2054186,0.17371711,0.1523342,0.25345364,0.16360857,0.34686208,0.47458085,0.51777756,0.14570406,0.423354
contig-63563000004,0.659222,0.28872344,0.60546756,0.24844252,0.3000807,0.44126105,0.40975726,0.64895034,0.5161214,0.39151672,0.2595988,0.41730273,0.5753009,0.29646847,0.3875784,0.62669224,0.40163895,0.6477292,0.24117273,0.3707717,0.25416717,0.2107887,0.43497065,0.3725421,0.21864296,0.5154645,0.28772992,0.27878815,0.5546998,0.44255018,0.5278074,0.24981256,0.24114162,0.3690269,0.3792466,0.35829535,0.28367627,0.2518979,0.52760965,0.333592,0.48282132,0.4187536,0.5403896,0.50185764,0.26652852,0.51422495,0.41699836,0.37364906,0.21884422,0.25293502,0.4810905,0.22971068,0.402501,0.32237446,0.23111323,0.3050278,0.25151753,0.32434046,0.2589617,0.2656589,0.26777714,0.2823296,0.26426792,0.41099373,0.2725564,0.6129895,0.44736654,0.5221194,0.23690504,0.42448837
contig-63563000006,0.72363603,0.23207118,0.5339397,0.17270038,0.17602584,0.3995491,0.4684165,0.504395,0.22381766,0.30699083,0.17888406,0.40786222,0.57060176,0.2160477,0.50375557,0.4744714,0.2814673,0.50528103,0.13299859,0.32615605,0.15134628,0.13523032,0.35659283,0.4968456,0.14806785,0.73253965,0.18826811,0.16186519,0.38527668,0.36068046,0.45437822,0.14212465,0.13134576,0.50128603,0.35624805,0.1647079,0.1499724,0.14579754,0.5296734,0.17105909,0.41179374,0.48600066,0.47390562,0.4582099,0.14926416,0.37878767,0.52574253,0.25214732,0.11500165,0.12610136,0.39816344,0.12528725,0.40075,0.5588867,0.11312037,0.1569438,0.14531149,0.17133977,0.17802183,0.1269624,0.18684162,0.15801443,0.13312842,0.23397082,0.14790714,0.36190087,0.483019,0.5073854,0.13077077,0.4186201
contig-63667000005,0.6692769,0.19207506,0.6169267,0.15465273,0.18178083,0.4036559,0.3965182,0.77249545,0.51117915,0.3618692,0.17515664,0.3838352,0.5510926,0.21444426,0.32648093,0.6678971,0.28767627,0.49463755,0.13238621,0.30056658,0.12896465,0.11215592,0.3728039,0.27113596,0.13295162,0.4934861,0.17611532,0.15788211,0.7257615,0.41275236,0.53558576,0.15477037,0.16003396,0.3350296,0.2818839,0.27002275,0.17283918,0.13595273,0.5025722,0.21432035,0.391339,0.39364854,0.4931381,0.5898267,0.17546228,0.4639968,0.39763588,0.3407593,0.10562982,0.16424896,0.44475073,0.14633009,0.33570865,0.25708652,0.13582452,0.22591127,0.1615854,0.22760518,0.1871087,0.15421471,0.16624485,0.17408347,0.15105411,0.4016097,0.16565067,0.6196359,0.38903025,0.45827383,0.13705833,0.44200295
contig-63709000004,0.69387764,0.19996233,0.6015848,0.15648006,0.21378459,0.4238407,0.38631448,0.75885016,0.36400285,0.36065352,0.20373765,0.44304883,0.56178033,0.21658677,0.31237608,0.6248077,0.28469694,0.53300613,0.14728674,0.31274837,0.13325197,0.12721004,0.46859816,0.31633276,0.14905888,0.5208951,0.1665874,0.14431095,0.56493807,0.4035646,0.5710829,0.15848182,0.14373757,0.31990224,0.31062233,0.2188466,0.16952008,0.1322799,0.5314388,0.26470476,0.3717973,0.3945546,0.4899928,0.59384936,0.19440486,0.45045117,0.36596957,0.34048706,0.11067223,0.16348872,0.5095509,0.13517335,0.40882117,0.25369564,0.12618764,0.23540498,0.15670015,0.24777186,0.19745222,0.15929571,0.16869082,0.19805127,0.1573235,0.48870552,0.1857248,0.72925395,0.38173947,0.48698336,0.12711461,0.4762855
contig-63725000009,0.7350747,0.1481221,0.61509687,0.10704315,0.12751672,0.41448468,0.37028402,0.8683873,0.31993085,0.41043285,0.12567714,0.4548635,0.5368459,0.15526745,0.2942033,0.6348028,0.26227683,0.5094039,0.079826936,0.25759533,0.073987246,0.06915271,0.45505726,0.27343956,0.085609406,0.5223637,0.09792884,0.082343444,0.6385275,0.37551352,0.6442037,0.097607866,0.0929438,0.28852984,0.2415062,0.14414987,0.10274209,0.07760019,0.4895627,0.1724856,0.3231205,0.3916546,0.45257133,0.6458208,0.13389604,0.40642127,0.31980044,0.2992326,0.056511,0.09717906,0.50548047,0.083880916,0.3232262,0.20382816,0.066274464,0.1576396,0.09055928,0.17315614,0.14221565,0.08276801,0.10504509,0.14153016,0.09510763,0.5106149,0.115168884,0.70991564,0.335088,0.43707034,0.06982684,0.49262208
contig-63748000009,0.6634339,0.2403487,0.60853726,0.19247489,0.25973284,0.4418608,0.38521075,0.70703965,0.45798296,0.35820237,0.23700848,0.42252588,0.53985375,0.26005,0.3376551,0.62568337,0.3097285,0.53378713,0.18046688,0.33045673,0.17953299,0.15313713,0.45262015,0.32843667,0.1902079,0.50970167,0.23173009,0.20521046,0.6005745,0.44135845,0.5571736,0.20602736,0.20723224,0.32928684,0.34781674,0.2857891,0.2095597,0.18431517,0.5277,0.29491535,0.39505437,0.40036914,0.513024,0.5354299,0.22534364,0.47212714,0.3993593,0.35515684,0.15758187,0.2169537,0.50267696,0.1800903,0.36649042,0.30100727,0.17695682,0.26906312,0.21981667,0.29812157,0.24333306,0.21246037,0.23100233,0.22713718,0.20822899,0.47232234,0.21485381,0.65430486,0.40891653,0.4978298,0.17953677,0.45587647
contig-63822000010,0.7310302,0.21228512,0.5409092,0.17179283,0.17917879,0.38416073,0.45070103,0.4918096,0.22507887,0.32659265,0.1789378,0.4331733,0.5368851,0.2466559,0.44901454,0.4512673,0.25444654,0.5320127,0.13061272,0.29916382,0.14794642,0.1453584,0.31632355,0.5099596,0.15827356,0.7195522,0.1899318,0.14310642,0.39647523,0.35958076,0.4316696,0.14831567,0.1340199,0.6431346,0.40131643,0.15638699,0.14154804,0.1464931,0.5327155,0.16549277,0.42873693,0.5350149,0.47302783,0.5025263,0.17114218,0.37694818,0.5838166,0.2210448,0.120818734,0.12971011,0.36479422,0.12847832,0.37934488,0.6153875,0.12495243,0.15303545,0.14387426,0.17745697,0.20076852,0.14035624,0.2009456,0.15834092,0.14189816,0.23350269,0.15623365,0.33065236,0.47622538,0.4844854,0.12644137,0.39950824
contig-63851000001,0.7003222,0.24427249,0.5523495,0.22930965,0.23620749,0.4386606,0.4464473,0.52215075,0.2885261,0.31549412,0.2388482,0.45024905,0.5557507,0.26380444,0.51415694,0.47171128,0.3369847,0.541178,0.20066327,0.35884565,0.22334304,0.19874632,0.37907502,0.52875614,0.20802182,0.6821443,0.24590975,0.21879278,0.37465608,0.41671062,0.4750981,0.19599439,0.17926717,0.5021506,0.40883276,0.21730176,0.21567084,0.20940451,0.5521363,0.2399898,0.40751976,0.4764648,0.50039595,0.44892856,0.2000364,0.4160827,0.47020113,0.27718508,0.1732961,0.17017591,0.45018682,0.17541395,0.47278896,0.51841074,0.1715124,0.20978887,0.19252218,0.22859436,0.21994247,0.19623521,0.2413191,0.21496822,0.18987904,0.28232312,0.222833,0.44561684,0.47545516,0.53398854,0.18445882,0.43310452
contig-63859000000,0.77563006,0.13626735,0.5174316,0.087242715,0.09647961,0.3745221,0.41729614,0.51035845,0.14008343,0.24676235,0.09675495,0.42330274,0.5670805,0.1541103,0.50433654,0.39883772,0.19489294,0.46500307,0.06051421,0.26666257,0.07405245,0.062688485,0.28667507,0.52548623,0.076746486,0.8152664,0.1004644,0.07806217,0.3304282,0.29307458,0.46032372,0.07273658,0.06655178,0.6296154,0.33728227,0.08125695,0.07146358,0.07135393,0.50769603,0.09988117,0.3277431,0.54218596,0.4305642,0.5009495,0.07791673,0.3054987,0.55370915,0.16352242,0.049706135,0.05276765,0.34029502,0.057272173,0.3775496,0.6706722,0.05085553,0.08400631,0.07865297,0.10723549,0.10331184,0.06498059,0.12342766,0.0820473,0.06398052,0.16419122,0.07492318,0.26406324,0.4172535,0.46000317,0.056131937,0.4334359
contig-64053000008,0.6928585,0.1712359,0.6051099,0.123452105,0.15792751,0.41546026,0.38920152,0.81094676,0.4685459,0.35068715,0.15648496,0.40517706,0.59010255,0.17373073,0.31761172,0.71172374,0.24837565,0.4597208,0.10307594,0.27359527,0.10119102,0.08191199,0.4165195,0.2773079,0.09944654,0.49946374,0.148243,0.13116533,0.7040383,0.40390798,0.5533099,0.11850323,0.12557118,0.3002372,0.23992462,0.21629691,0.12996578,0.100950636,0.49094078,0.1932655,0.3366792,0.36232978,0.47755986,0.56716484,0.13352403,0.44257495,0.3591323,0.3293028,0.07746947,0.12481955,0.4968267,0.111642905,0.3287782,0.23817615,0.09917346,0.18442442,0.12611829,0.19798672,0.15266314,0.11934964,0.14535664,0.14393444,0.120819375,0.45110002,0.13754487,0.6666445,0.354609,0.44585907,0.09524474,0.47264844
contig-6421000003,0.68692434,0.17676933,0.60098314,0.14334886,0.17987204,0.45871466,0.34255534,0.71348536,0.2572633,0.38572675,0.13952161,0.50881416,0.5344064,0.20708969,0.35750893,0.58181834,0.32262594,0.62786937,0.13299212,0.2704376,0.12271702,0.11547386,0.34807608,0.41048092,0.11792756,0.508018,0.151235,0.14796884,0.47266835,0.40446755,0.6870493,0.14020342,0.12447952,0.41925022,0.38525665,0.18498634,0.15699494,0.13047953,0.50926304,0.23751898,0.40967852,0.4905265,0.49147502,0.6043622,0.17614111,0.42027435,0.33718562,0.2891009,0.102000445,0.13689369,0.4917889,0.107362166,0.3053049,0.33505484,0.116597556,0.2022676,0.14380984,0.2260509,0.17118235,0.11902057,0.15796466,0.21974806,0.15681276,0.36606753,0.16926044,0.38591647,0.39347214,0.47134408,0.10732919,0.43305787
contig-643000008,0.6904505,0.27787548,0.59240055,0.25160745,0.27038112,0.46395624,0.4201658,0.6056601,0.37110874,0.38372555,0.25850946,0.4666712,0.57898664,0.26092562,0.41507939,0.5957,0.38523883,0.58873427,0.22883943,0.3738893,0.22175385,0.20846516,0.4624904,0.44958377,0.2162172,0.55445236,0.2592065,0.23713875,0.47197855,0.43770963,0.5666033,0.22644287,0.1995151,0.40838695,0.36936608,0.26563752,0.23840582,0.22291988,0.53843063,0.30886623,0.4373073,0.42583477,0.50245166,0.49705476,0.24049717,0.47191378,0.4126309,0.34369156,0.1851176,0.21822876,0.5178365,0.2005789,0.39807135,0.3725509,0.19848889,0.26915404,0.21847925,0.2909209,0.24546257,0.20453914,0.24382775,0.27490857,0.23859741,0.41834322,0.26189956,0.55832183,0.44866478,0.52101874,0.19713025,0.4334161
contig-64344000004,0.9074584,0.0069198245,0.67057735,0.0015668508,0.006058779,0.2796363,0.17222543,2.2731562,0.27683014,0.19885166,0.0045209103,0.35050812,0.6709353,0.013658401,0.08601892,0.96555877,0.04021283,0.37219906,0.0010775481,0.057854235,0.0006044468,0.00044061965,0.34380388,0.033426397,0.0011449455,0.2818829,0.0018969652,0.0014580583,1.8324678,0.18387905,0.9364177,0.0020487763,0.002310466,0.104351655,0.039977483,0.01203172,0.0028329263,0.0008309011,0.3222159,0.012615285,0.10413383,0.27232182,0.24192446,1.4899199,0.0056673326,0.24439228,0.116159305,0.12677968,0.0003073935,0.002248975,0.413471,0.0011350624,0.10982782,0.023308221,0.0007874249,0.011984017,0.0020896997,0.014209991,0.0070572626,0.001247343,0.0034714218,0.005637461,0.0021485833,0.61963105,0.0025052612,1.1859328,0.10335462,0.18277946,0.00062315114,0.6423569
contig-64519000002,0.68841994,0.28715384,0.5598873,0.24840087,0.25945386,0.43749616,0.45356917,0.5136108,0.29074398,0.34532797,0.26127976,0.41349137,0.53587544,0.2787731,0.48332152,0.50441796,0.3247229,0.5483081,0.2185532,0.3549091,0.23302744,0.21686031,0.40731132,0.5044866,0.21796814,0.6643512,0.25201067,0.24115558,0.4041412,0.41783124,0.4719695,0.22163552,0.21289077,0.45792988,0.39798328,0.23433962,0.226943,0.22987363,0.5587617,0.26509625,0.4341606,0.46407834,0.5108318,0.466363,0.22405142,0.43713403,0.49145284,0.30460474,0.19316861,0.2023272,0.43365595,0.19586061,0.4214971,0.529981,0.19323583,0.24002777,0.22090687,0.2682151,0.2388387,0.21182263,0.2621047,0.24114181,0.21746944,0.3194558,0.24441366,0.44761664,0.4877478,0.5273001,0.2068592,0.42888615
contig-64557000006,0.75202227,0.20725617,0.5372631,0.13302928,0.153892,0.38168672,0.43739814,0.4853279,0.20599778,0.2711173,0.15982498,0.3628849,0.5711994,0.21434556,0.50820726,0.42527646,0.24059099,0.5385206,0.112649605,0.30041707,0.12242638,0.11284907,0.34073165,0.49730134,0.12718306,0.78060377,0.15703438,0.13720685,0.34162357,0.32696193,0.43300533,0.12386927,0.11457142,0.59624994,0.3802209,0.12887736,0.12914003,0.12085666,0.5234349,0.14994419,0.40374058,0.50396377,0.4658773,0.46769077,0.13193288,0.34712622,0.5937325,0.2196982,0.09533784,0.09542854,0.36056858,0.09825542,0.39360413,0.67359644,0.0963143,0.12027696,0.133613,0.155171,0.15866464,0.117705576,0.17556089,0.122113176,0.119712256,0.21181965,0.11854684,0.37889057,0.46598905,0.5051371,0.11272426,0.39976323
contig-64579000007,0.6975869,0.22227867,0.5543695,0.20994717,0.20032446,0.43857586,0.4374709,0.55915093,0.28689387,0.32854986,0.2123203,0.44278428,0.5486627,0.24920647,0.50992554,0.4894579,0.3495686,0.51969296,0.17190789,0.35538363,0.18261074,0.17500325,0.36141184,0.4864307,0.17787974,0.64850026,0.2121917,0.20356765,0.44429567,0.41506955,0.5002098,0.18233907,0.16997428,0.50147665,0.37004265,0.21320751,0.2006508,0.18238737,0.54046166,0.21390541,0.3924425,0.47469312,0.4992286,0.46149677,0.1813772,0.41090292,0.45296168,0.28577334,0.15224165,0.15933496,0.46190727,0.15987355,0.41054893,0.4718392,0.1574009,0.20906597,0.17345636,0.22293429,0.20449132,0.1674895,0.20180018,0.20266806,0.16810243,0.2709912,0.20537746,0.430113,0.4646495,0.51978767,0.17266506,0.44721708
contig-6464000007,0.725313,0.19947703,0.54900324,0.17904055,0.18470672,0.41290826,0.44507557,0.5527522,0.25830847,0.34370634,0.17369847,0.42962673,0.54390717,0.22399177,0.45785844,0.5084723,0.27884364,0.54430616,0.13307081,0.2744346,0.15192138,0.13441809,0.36853388,0.49669963,0.14615531,0.6789394,0.18668485,0.15193263,0.41592905,0.37587893,0.47458977,0.14773315,0.13714461,0.5095237,0.35433188,0.1701405,0.1503691,0.14150096,0.5262072,0.18674806,0.39611784,0.4686153,0.48360527,0.49415696,0.16432625,0.39574385,0.48459634,0.2600956,0.11927517,0.12892723,0.43400156,0.121215455,0.40150526,0.49124622,0.12777242,0.17198206,0.13622044,0.18806487,0.18762802,0.13864373,0.18481947,0.1743077,0.15136534,0.27944967,0.16967453,0.40015057,0.4445079,0.5073913,0.12676844,0.43174607
